asv,run,time,day,treatment,mean_rel_abundance,sd_rel_abundance,phylum,family,genus,upper,lower
dc201adc3671daeeed1ec3572ea04e2e,T49,144,6,SARA_MTX,0.029383583519642285,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
5cbe742312e8092b3f7e08e63a0fc440,T49,144,6,SARA_MTX,0.01660811242414564,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
e127ebd345fc9b18acd3f83f65c4b446,T49,144,6,SARA_MTX,0.00789624835089647,0.001480089632565799,Firmicutes,Lachnospiraceae,Clostridium XlVb,0.009376337983462268,0.006416158718330671
970535441e1ac0af1507559ad8f1eb2c,T49,144,6,SARA_MTX,0.025550942190993294,NA,Firmicutes,Ruminococcaceae,Ruminococcus,NA,NA
c417d73cc80da1c5a65b65cbe76575c6,T49,144,6,SARA_MTX,0.03066113062919195,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
05504161edbefa1e56616aabd1861095,T49,144,6,SARA_MTX,0.014891657910196168,0.0029022514819950895,Firmicutes,Acidaminococcaceae,Succiniclasticum,0.017793909392191255,0.011989406428201078
9a8f3298d2e3494580979d559357d3e3,T49,144,6,SARA_MTX,0.008157550164383602,0.0025028958337317496,Spirochaetes,Spirochaetaceae,Treponema,0.010660445998115352,0.005654654330651852
3ad09d117eab6f4dc9b956ca75248e20,T49,144,6,SARA_MTX,0.0037593883048043846,0.0017031290290897953,Spirochaetes,Spirochaetaceae,Treponema,0.00546251733389418,0.0020562592757145896
e3c94c6dcbf294145edef622284d1361,T49,144,6,SARA_MTX,0.0038326413286489938,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
beba1303bc9c7ddb199a732a51bd2eb3,T49,144,6,SARA_MTX,0.0038326413286489938,NA,SR1,SR1_genera_incertae_sedis,SR1_genera_incertae_sedis,NA,NA
fba424e6b0a71c40a31d8e5384b3f869,T49,144,6,SARA_MTX,0.011728431625544579,0.0021327114790452117,SR1,SR1_genera_incertae_sedis,SR1_genera_incertae_sedis,0.013861143104589791,0.009595720146499367
8bb17b35572fd2b23cdd492c2db8cfe0,T49,144,6,SARA_MTX,0.015330565314595975,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
141e4abdc2ffe307b522bfd378d713f0,T49,144,6,SARA_MTX,0.008942829766847652,NA,Spirochaetes,Spirochaetaceae,Treponema,NA,NA
a8993eac0570da0313f8df9872c1de63,T49,144,6,SARA_MTX,0.011351417938257762,0.0020139152885074556,Firmicutes,Ruminococcaceae,Saccharofermentans,0.013365333226765218,0.009337502649750307
59b5aeb219c642bf7b09880e25e0dff5,T49,144,6,SARA_MTX,0.00841931003187162,0.002547093158268758,Bacteroidetes,Prevotellaceae,Prevotella,0.010966403190140377,0.0058722168736028615
7ae4152532cd1e94df66fd57c43c7ab1,T49,144,6,SARA_MTX,0.0038326413286489938,NA,Euryarchaeota,Methanobacteriaceae,Methanobrevibacter,NA,NA
0d4560af72ce0468d396f5229226bd88,T49,144,6,SARA_MTX,0.008535021905671302,0.00238345185701364,Verrucomicrobia,Subdivision5_genera_incertae_sedis,Subdivision5_genera_incertae_sedis,0.010918473762684943,0.0061515700486576615
d46de907666b26f3a752dfe73a576c22,T49,144,6,SARA_MTX,0.011497923985946982,NA,Tenericutes,Acholeplasmataceae,Acholeplasma,NA,NA
18d602c3687924daa03c233cf14b5030,T49,144,6,SARA_MTX,0.05876716703928457,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
b5a6569ce02de298f4e0fef7a0c737ad,T49,144,6,SARA_MTX,0.011331193858331997,0.005574417523489585,Bacteroidetes,Prevotellaceae,Paraprevotella,0.016905611381821582,0.005756776334842412
66ba16057e7015f12d77e89bda8a06fa,T49,144,6,SARA_MTX,0.007330269765965361,0.0013329446744032572,Verrucomicrobia,Subdivision5_genera_incertae_sedis,Subdivision5_genera_incertae_sedis,0.008663214440368619,0.005997325091562104
4c2af9320e7d1ac3076a77abacbeee4f,T49,144,6,SARA_MTX,0.011497923985946982,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
8352b8181dc71edf220868bc4316f68b,T49,144,6,SARA_MTX,0.03577131906739061,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
ff33079bbd6f6c1e55e7dd5df942d177,T49,144,6,SARA_MTX,0.02427339508144363,NA,Proteobacteria,Succinivibrionaceae,Succinimonas,NA,NA
96d3243643a4d001403031376c43dd79,T49,144,6,SARA_MTX,0.008534563851670417,0.006649522601284417,Firmicutes,Lachnospiraceae,Clostridium XlVa,0.015184086452954833,0.0018850412503859998
037fe6731fd08a39b7838cdcbff32abc,T49,144,6,SARA_MTX,0.008942829766847652,NA,Verrucomicrobia,Subdivision5_genera_incertae_sedis,Subdivision5_genera_incertae_sedis,NA,NA
acaafa4c87f114cb8939362b69927e23,T49,144,6,SARA_MTX,0.0076652826572979876,NA,Firmicutes,Ruminococcaceae,Oscillibacter,NA,NA
d4c14357a69942d0e41d3e9a564742ab,T49,144,6,SARA_MTX,0.05876716703928457,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
8ea6dd64ff5a870b9936ded1c5d1e7de,T49,144,6,SARA_MTX,0.04088150750558927,NA,Lentisphaerae,Victivallaceae,Victivallis,NA,NA
23b6d6a4aaf8e8c527181666aaab13f8,T49,144,6,SARA_MTX,0.0217183008623443,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
17f475e9dd134ed70afb07e95e256d04,T49,144,6,SARA_MTX,0.034493771957840945,NA,Fibrobacteres,Fibrobacteraceae,Fibrobacter,NA,NA
f79c2f1e179db01829f412ef7e0cebe8,T49,144,6,SARA_MTX,0.015330565314595975,NA,Proteobacteria,Bdellovibrionaceae,Vampirovibrio,NA,NA
e59badd5663cbb7b117dd05505c635e7,T49,144,6,SARA_MTX,0.022995847971893964,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
f186f1765659feb2c6a07277cccb4d3b,T49,144,6,SARA_MTX,0.022995847971893964,NA,Elusimicrobia,Elusimicrobiaceae,Elusimicrobium,NA,NA
b623c0b6c68c9ef2968b23590a9102e5,T49,144,6,SARA_MTX,0.005110188438198659,NA,Spirochaetes,Spirochaetaceae,Treponema,NA,NA
acf6c635500665d14cf700357fb16407,T49,144,6,SARA_MTX,0.0217183008623443,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
1379fe1275ddf0ba7de2c649fdada70e,T49,144,6,SARA_MTX,0.005110188438198659,NA,Spirochaetes,Spirochaetaceae,Treponema,NA,NA
e6f8f058a7ef6f543e254b961b540918,T49,144,6,SARA_MTX,0.0076652826572979876,NA,Verrucomicrobia,Subdivision5_genera_incertae_sedis,Subdivision5_genera_incertae_sedis,NA,NA
5a85e8003d2bca7c19edde3ddd25c30b,T49,144,6,SARA_MTX,0.0076652826572979876,NA,Verrucomicrobia,Subdivision5_genera_incertae_sedis,Subdivision5_genera_incertae_sedis,NA,NA
9544aed4da094c4379d5b24c956ef5d8,T49,144,6,SARA_MTX,0.020440753752794635,NA,Firmicutes,Ruminococcaceae,Pseudoflavonifractor,NA,NA
e8e57a4ec71a06add34dd6a81413f595,T49,144,6,SARA_MTX,0.034493771957840945,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
232c13facceab44e8e9704dab87860fc,T49,144,6,SARA_MTX,0.006463327290654446,0.003387718257199652,Spirochaetes,Spirochaetaceae,Treponema,0.009851045547854098,0.0030756090334547945
0d90a112c92dcec3de9f92957eb45bf0,T49,144,6,SARA_MTX,0.025550942190993294,NA,TM7,TM7_genera_incertae_sedis,TM7_genera_incertae_sedis,NA,NA
2e2775db213247612223e08889cf3fd8,T49,144,6,SARA_MTX,0.005110188438198659,NA,Verrucomicrobia,Subdivision5_genera_incertae_sedis,Subdivision5_genera_incertae_sedis,NA,NA
d8ab45b896e94fc4e32aefb3dbff5cbc,T49,144,6,SARA_MTX,0.005110188438198659,NA,Firmicutes,Clostridiales_Incertae Sedis XIII,Anaerovorax,NA,NA
9f4cb8083312701bfe7122104b40f060,T49,144,6,SARA_MTX,0.0076652826572979876,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
2d07c56df61de4356541d3255f3eb00f,T49,144,6,SARA_MTX,0.012775471095496647,NA,Tenericutes,Anaeroplasmataceae,Anaeroplasma,NA,NA
5b7c693bea1843d6ff2e7ca55237a901,T49,144,6,SARA_MTX,0.011497923985946982,NA,Elusimicrobia,Elusimicrobiaceae,Elusimicrobium,NA,NA
7f2269ac2d63cfda0d33379516295381,T49,144,6,SARA_MTX,0.011497923985946982,NA,Firmicutes,Veillonellaceae,Schwartzia,NA,NA
caeea2f5b508d94566a0bbd453eaab57,T49,144,6,SARA_MTX,0.010220376876397317,NA,TM7,TM7_genera_incertae_sedis,TM7_genera_incertae_sedis,NA,NA
c0646ea2d2047272214b534a3509a2d5,T49,144,6,SARA_MTX,0.010220376876397317,NA,Bacteroidetes,Prevotellaceae,Hallella,NA,NA
803172a8342bf570b4b8aa3db1b7d791,T49,144,6,SARA_MTX,0.0076652826572979876,NA,Firmicutes,Lachnospiraceae,Lachnobacterium,NA,NA
fac5b2ac63fba65aecc996aba513275c,T49,144,6,SARA_MTX,0.0063877355477483235,NA,Proteobacteria,Succinivibrionaceae,Succinivibrio,NA,NA
13920da47975afaafaff2da9ab22eb77,T49,144,6,SARA_MTX,0.0063877355477483235,NA,Tenericutes,Anaeroplasmataceae,Anaeroplasma,NA,NA
8cd88d8121d1a751150f8c886ac64575,T49,144,6,SARA_MTX,0.0025550942190993293,NA,Firmicutes,Veillonellaceae,Anaerovibrio,NA,NA
f4958a17c134748048b04ab1ad8e37c9,T49,144,6,SARA_MTX,0.02102914558185505,6.790272555631372e-4,Actinobacteria,Coriobacteriaceae,Olsenella,0.021708172837418188,0.02035011832629191
37cb73a37d4779aa0d65017ce9687144,T49,144,6,SARA_MTX,0.030823501207253797,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
966177e54bb84f1b134a991788419740,T49,144,6,SARA_MTX,0.101032587290443,NA,Firmicutes,Lactobacillaceae,Lactobacillus,NA,NA
6debe854853097ddd917afa9f47c0935,T49,144,6,SARA_MTX,0.09236045834315268,0.016796433259508244,Fibrobacteres,Fibrobacteraceae,Fibrobacter,0.10915689160266093,0.07556402508364443
6d15b1395b342a434d0dd5813139d990,T49,144,6,SARA_MTX,0.10274500402417933,NA,Firmicutes,Lachnospiraceae,Blautia,NA,NA
f97ddd334ab24daf4b4f8cdd4083c880,T49,144,6,SARA_MTX,0.029111084473517474,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
6b2513e5cc219e482cfe4a9918ea6d67,T49,144,6,SARA_MTX,0.06294279690331554,0.013941144986543233,Bacteroidetes,Prevotellaceae,Prevotella,0.07688394188985878,0.04900165191677231
bdc53c878ffdd436cfbe085a1d1ada5d,T49,144,6,SARA_MTX,0.01520925482447745,0.005129818215765545,Verrucomicrobia,Subdivision5_genera_incertae_sedis,Subdivision5_genera_incertae_sedis,0.020339073040242996,0.010079436608711904
62a9dc26e403826104e5f61e48513b0c,T49,144,6,SARA_MTX,0.04137565060754147,0.011715959868056035,TM7,TM7_genera_incertae_sedis,TM7_genera_incertae_sedis,0.0530916104755975,0.029659690739485434
2d2532cb66cdc17c343a7700597d0662,T49,144,6,SARA_MTX,0.0591535305326234,0.0204783625377484,Firmicutes,Lachnospiraceae,Butyrivibrio,0.0796318930703718,0.038675167994875
f2347c6da0bea1f412e3d2c86bb4747c,T49,144,6,SARA_MTX,0.030823501207253797,NA,Firmicutes,Lachnospiraceae,Blautia,NA,NA
fefa7f384809d7f8fd48faab5ed25103,T49,144,6,SARA_MTX,0.05479733547956231,NA,Firmicutes,Veillonellaceae,Selenomonas,NA,NA
eaf18817d9f260eac18c0912828a26f0,T49,144,6,SARA_MTX,0.02847466916761921,0.011208587689519567,TM7,TM7_genera_incertae_sedis,TM7_genera_incertae_sedis,0.03968325685713878,0.017266081478099646
60afebcd47c061e80b7915815bf8a0fe,T49,144,6,SARA_MTX,0.046235251810880694,NA,Synergistetes,Synergistaceae,Pyramidobacter,NA,NA
4296619648253721dd5d6da1171a2da8,T49,144,6,SARA_MTX,0.10936891380671622,0.0021024541425458485,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae_incertae_sedis,0.11147136794926207,0.10726645966417037
6da97b73d1ba1b5cc08fafc143d49a1b,T49,144,6,SARA_MTX,0.03596075140846276,NA,Spirochaetes,Spirochaetaceae,Treponema,NA,NA
0bb1e8aa847bc4993713102f0b6d96c8,T49,144,6,SARA_MTX,0.056509752213298625,NA,Firmicutes,Lachnospiraceae,Syntrophococcus,NA,NA
dbe1e375d4f9ec21fd07f0ab413e5a34,T49,144,6,SARA_MTX,0.022261417538572185,NA,Tenericutes,Anaeroplasmataceae,Anaeroplasma,NA,NA
a36aa5e0591b047c8e6ec14610ff833d,T49,144,6,SARA_MTX,0.1164443378940699,NA,Firmicutes,Lachnospiraceae,Pseudobutyrivibrio,NA,NA
a3df8471e5e7296313079e3a280738e3,T49,144,6,SARA_MTX,0.03940288215775586,0.012133076896965385,Firmicutes,Lachnospiraceae,Butyrivibrio,0.05153595905472124,0.027269805260790474
a8960d5f7e658b367ec36e755fe5da0d,T49,144,6,SARA_MTX,0.032535917940990124,NA,Proteobacteria,Succinivibrionaceae,Ruminobacter,NA,NA
66af0f3ea7aa9dac652c869785fc66cf,T49,144,6,SARA_MTX,0.013699333869890577,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
db63f47fb6dbc592b4a19910b1ceead2,T49,144,6,SARA_MTX,0.010274500402417933,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
45c85c291b7ffb0b72e4bf695f38e36b,T49,144,6,SARA_MTX,0.03424833467472644,NA,Verrucomicrobia,Subdivision5_genera_incertae_sedis,Subdivision5_genera_incertae_sedis,NA,NA
766e09290e9fe6472b1b5dd77b6c0325,T49,144,6,SARA_MTX,0.013699333869890577,NA,Firmicutes,Acidaminococcaceae,Succiniclasticum,NA,NA
6aa91f64a7e5001c8cd849e0781b696a,T49,144,6,SARA_MTX,0.018836584071099543,NA,Spirochaetes,Spirochaetaceae,Treponema,NA,NA
15fc523ed1003a35d4998775ffdde382,T49,144,6,SARA_MTX,0.02397383427230851,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
18818fede1b75647e94c3384d46b8830,T49,144,6,SARA_MTX,0.03938558487593541,NA,Firmicutes,Lachnospiraceae,Blautia,NA,NA
3ebca39cb08db4abd8eaec2977c91ffb,T49,144,6,SARA_MTX,0.006849666934945289,NA,Proteobacteria,Halomonadaceae,Halomonas,NA,NA
bd56fe14b74d24aee05c1a9f19d9f77d,T49,144,6,SARA_MTX,0.046235251810880694,NA,Firmicutes,Veillonellaceae,Selenomonas,NA,NA
f88391f5192b84a318d886640831d7b8,T49,144,6,SARA_MTX,0.00856208366868161,NA,Proteobacteria,Oceanospirillaceae,Nitrincola,NA,NA
58cd2c43565f48e2f575cd0e13e8bdae,T49,144,6,SARA_MTX,0.010274500402417933,NA,Verrucomicrobia,Subdivision5_genera_incertae_sedis,Subdivision5_genera_incertae_sedis,NA,NA
1f03ead9b61d5bbe35e801c7bb8cfb8a,T49,144,6,SARA_MTX,0.015411750603626899,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
443074575ca8d76be4c1b2c2795037bb,T49,144,6,SARA_MTX,0.05993458568077127,NA,Lentisphaerae,Victivallaceae,Victivallis,NA,NA
02c9ca666a5363c3746381c798593ecb,T49,144,6,SARA_MTX,0.006849666934945289,NA,TM7,TM7_genera_incertae_sedis,TM7_genera_incertae_sedis,NA,NA
12f7f62d4d84f67b86bcf596aee6c080,T49,144,6,SARA_MTX,0.02397383427230851,NA,Actinobacteria,Coriobacteriaceae,Atopobium,NA,NA
95f0fc181a1b349c8db03dfe87a4a8ab,T49,144,6,SARA_MTX,0.013699333869890577,NA,Firmicutes,Acidaminococcaceae,Succiniclasticum,NA,NA
412e0a311652baca3595d64f4d810325,T49,144,6,SARA_MTX,0.027398667739781155,NA,Bacteroidetes,Prevotellaceae,Paraprevotella,NA,NA
020a196b233299b79aa422f302c28a05,T49,144,6,SARA_MTX,0.010274500402417933,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
175a865b03a28ec1179d78a0b8a0f512,T49,144,6,SARA_MTX,0.02568625100604483,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
f74be77da9cf9da9b9642f43f6a642e6,T49,144,6,SARA_MTX,0.02568625100604483,NA,Bacteroidetes,Prevotellaceae,Prevotella,NA,NA
5d1bbc0aedf2b6bd2ba559b806a1f03d,T49,144,6,SARA_MTX,0.0051372502012089665,NA,Proteobacteria,Pseudomonadaceae,Pseudomonas,NA,NA
088914f1ad8fe1387bf144d4e17c377b,T49,144,6,SARA_MTX,0.020549000804835866,NA,Proteobacteria,Succinivibrionaceae,Ruminobacter,NA,NA
9600a122beb867598a7a484378160816,T49,144,6,SARA_MTX,0.01712416733736322,NA,Proteobacteria,Succinivibrionaceae,Succinivibrio,NA,NA
bc70dc46ed4d14ce22361dcacece2c74,T49,144,6,SARA_MTX,0.011986917136154254,NA,Elusimicrobia,Elusimicrobiaceae,Elusimicrobium,NA,NA
1561910d6bea6a71cedfc04f2d1bf5e2,T49,144,6,SARA_MTX,0.010274500402417933,NA,TM7,TM7_genera_incertae_sedis,TM7_genera_incertae_sedis,NA,NA
6e3d95db6eea0737dc25f0fb90d9d802,T49,144,6,SARA_MTX,0.010274500402417933,NA,Firmicutes,Lachnospiraceae,Catonella,NA,NA
2059e6a68461a6036947a3f82aa52092,T49,144,6,SARA_MTX,0.006849666934945289,NA,Tenericutes,Anaeroplasmataceae,Anaeroplasma,NA,NA
80c5b56ce294a5577f5441a5f72ca560,T49,144,6,SARA_MTX,0.0051372502012089665,NA,Firmicutes,Carnobacteriaceae,Alkalibacterium,NA,NA
4bc4414e9bd7c17aa2e4f4c8310eecc0,T49,144,6,SARA_MTX,0.0034248334674726443,NA,Armatimonadetes,Armatimonadetes_gp2,Armatimonadetes_gp2,NA,NA
ccac83126723f6f17cd2509cd69bacdb,T49,144,6,control_MTX,3.372872771326547,0.26610119291807016,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae_incertae_sedis,3.6389739642446175,3.106771578408477
f18fb5fc94c12a72c34c6ea7c46ced05,T49,144,6,control_MTX,3.663412819152347,0.7494189465025476,Bacteroidetes,Prevotellaceae,Prevotella,4.412831765654895,2.913993872649799
0e32600d9ce198d8b4db5ae1a9c9a693,T49,144,6,control_MTX,2.4128641850205557,0.5039336715572119,Firmicutes,Lactobacillaceae,Lactobacillus,2.9167978565777677,1.9089305134633436
2b33470dd62fd43d6f99348c842170fc,T49,144,6,control_MTX,0.2992250464326406,0.47477574141558304,Actinobacteria,Bifidobacteriaceae,Bifidobacterium,0.7740007878482236,-0.17555069498294246
d594a0de704afaf4e41a051c1ae8a597,T49,144,6,control_MTX,1.5463223900196257,0.65031969186499194,Proteobacteria,Succinivibrionaceae,Succinivibrio,2.1966420818846175,0.8960026981546337
adf060f30d91c510369fb0a01fad79de,T49,144,6,control_MTX,1.511937126889979,0.33899112953061694,Bacteroidetes,Prevotellaceae,Prevotella,1.850928256420596,1.1729459973593621
9efb600a2134f80bb6cc8d9082bd53de,T49,144,6,control_MTX,2.9904935438846922,1.5409042710423704,Bacteroidetes,Prevotellaceae,Prevotella,4.531397814927063,1.4495892728423219
ebbfff4f53bee0e6e65f6eb1808c71e9,T49,144,6,control_MTX,0.520798173637004,0.21158070466463358,Firmicutes,Lactobacillaceae,Lactobacillus,0.7323788783016376,0.3092174689723704
d01def8de9d83d9bff16ac8fe47cf4d1,T49,144,6,control_MTX,0.5510512282536012,0.08220440503222888,Bacteroidetes,Prevotellaceae,Prevotella,0.6332556332858301,0.46884682322137233
6df4e62f3185ee8ba842ce3cee6dce3e,T49,144,6,control_MTX,1.3630484448297078,0.3426275195535385,Firmicutes,Streptococcaceae,Streptococcus,1.7056759643832462,1.0204209252761693
b68f61951e5745e3a5b0ed2275e6afff,T49,144,6,control_MTX,0.6721181823186309,0.3198300615893776,Firmicutes,Lactobacillaceae,Lactobacillus,0.9919482439080085,0.35228812072925325
d00a3113d20af2016cbd40ddf3337231,T49,144,6,control_MTX,0.043690307016191074,0.019860883685786417,Actinobacteria,Bifidobacteriaceae,Bifidobacterium,0.06355119070197748,0.023829423330404657
a89c6a8aab4eede38e4e0b5f1b4848ae,T49,144,6,control_MTX,2.5972352904325913,2.1731268202444065,Bacteroidetes,Prevotellaceae,Prevotella,4.770362110676998,0.42410847018818476
e62c9128d4169fbdbdf1daa802527616,T49,144,6,control_MTX,0.3919078414888913,0.13308033541574843,Firmicutes,Lactobacillaceae,Lactobacillus,0.5249881769046397,0.25882750607314287
fd9c1527d0d0ce35132bdf6aff546f68,T49,144,6,control_MTX,0.34387508156784896,0.1262352210491317,Bacteroidetes,Prevotellaceae,Prevotella,0.47011030261698067,0.21763986051871725
847336e07600d1f223248b1c4d6b56e9,T49,144,6,control_MTX,0.5521661469245918,0.20044381604120026,Bacteroidetes,Prevotellaceae,Prevotella,0.7526099629657921,0.3517223308833915
2cdf3fee879caed987e888243990b5a9,T49,144,6,control_MTX,0.9214512230192257,0.2838905916632716,Bacteroidetes,Prevotellaceae,Prevotella,1.2053418146824972,0.6375606313559541
ed3bdbe9650634e79de44420c658416a,T49,144,6,control_MTX,1.292616880123956,0.9993864328807684,Bacteroidetes,Prevotellaceae,Prevotella,2.2920033130047246,0.2932304472431875
73434e9b25a6733158551284e0fea639,T49,144,6,control_MTX,0.19227960699313507,0.06652264428415469,Firmicutes,Lactobacillaceae,Lactobacillus,0.25880225127728973,0.12575696270898037
69d089ad9bf1140ab51051a584dff5d9,T49,144,6,control_MTX,1.0595536104074836,1.522739858777821,Proteobacteria,Succinivibrionaceae,Ruminobacter,2.582293469185305,-0.4631862483703373
03657ea27a9344ae5f2d63e5107e1764,T49,144,6,control_MTX,0.8515863717494435,0.4351855861426258,Bacteroidetes,Prevotellaceae,Prevotella,1.2867719578920693,0.4164007856068177
936d41d67a74631b094093002575c46c,T49,144,6,control_MTX,0.07726435236356108,0.04112060882330911,Firmicutes,Clostridiaceae 1,Clostridium sensu stricto,0.1183849611868702,0.03614374354025197
4eed24d6c4e3021acb030725d348321a,T49,144,6,control_MTX,0.7661599994033617,0.025688438999721817,Firmicutes,Acidaminococcaceae,Succiniclasticum,0.7918484384030835,0.7404715604036398
42cd88d12d9f9b60e784226a2cc22d5b,T49,144,6,control_MTX,0.07189837473876202,0.020203716236836266,Firmicutes,Veillonellaceae,Megasphaera,0.0921020909755983,0.051694658501925755
a3efe3007ff4a95c39c43db50ef97a5f,T49,144,6,control_MTX,0.8946867419437357,0.33032476795527055,Firmicutes,Lachnospiraceae,Lachnospira,1.2250115098990062,0.5643619739884651
4cabbf85e84c4191480bc903f30023f4,T49,144,6,control_MTX,0.14041134627344745,0.037438097168672725,Firmicutes,Acidaminococcaceae,Acidaminococcus,0.17784944344212017,0.10297324910477473
4cfe68b620806ddddee18f160eb0f211,T49,144,6,control_MTX,0.3415636674273832,0.07146885298908409,Firmicutes,Lactobacillaceae,Lactobacillus,0.4130325204164673,0.2700948144382991
e52b3cb48efada0ff228ced44ba7d65e,T49,144,6,control_MTX,0.44092421282565164,0.07588227141815954,Firmicutes,Veillonellaceae,Schwartzia,0.5168064842438111,0.36504194140749213
cc8ac5059af0761da11071f3636eb85d,T49,144,6,control_MTX,0.43619228493213136,0.5652014389730406,Proteobacteria,Succinivibrionaceae,Ruminobacter,1.001393723905172,-0.1290091540409093
65ab3f7a86e3458c51e2b86c3466010a,T49,144,6,control_MTX,0.22912247608799882,0.07308622354043072,Bacteroidetes,Prevotellaceae,Prevotella,0.30220869962842956,0.1560362525475681
e68d406568a9248c705e32052bac70b7,T49,144,6,control_MTX,0.1430338389747238,0.04276478422540213,Firmicutes,Acidaminococcaceae,Acidaminococcus,0.1857986232001259,0.10026905474932167
578d88ce533d6ff7483205a19862ccce,T49,144,6,control_MTX,0.16336012527977764,0.06303601073686524,Spirochaetes,Spirochaetaceae,Treponema,0.22639613601664288,0.1003241145429124
187cb81de8e37e5c38e6aaa4180f4554,T49,144,6,control_MTX,0.4005223738645234,0.12827865385473805,Firmicutes,Lachnospiraceae,Lachnospiracea_incertae_sedis,0.5288010277192614,0.27224372000978536
07a095c2d0d75a05f8e84ea10f1e4860,T49,144,6,control_MTX,0.6988389708300375,0.24440781145653084,Tenericutes,Anaeroplasmataceae,Anaeroplasma,0.9432467822865684,0.4544311593735067
0510694978e1fab9019bb854aa55b2aa,T49,144,6,control_MTX,0.40483618727105525,0.0740907180470999,Firmicutes,Acidaminococcaceae,Succiniclasticum,0.4789269053181551,0.33074546922395537
8fbb34c45e10ebdbed95d1e5ec9f8283,T49,144,6,control_MTX,0.2717536269199437,0.06158828738605368,Bacteroidetes,Prevotellaceae,Prevotella,0.33334191430599736,0.21016533953389002
e76189123b55368ec88bcbd085493eb1,T49,144,6,control_MTX,0.15683065278196842,0.18053891167943353,Proteobacteria,Succinivibrionaceae,Ruminobacter,0.337369564461402,-0.023708258897465112
ed807214c5c32b7d9e1baed78a559fb1,T49,144,6,control_MTX,0.23055963909106492,0.037575171582490546,Bacteroidetes,Prevotellaceae,Prevotella,0.2681348106735555,0.19298446750857437
7825ecb3b4198d94c57b64b9f7405ed9,T49,144,6,control_MTX,0.27949009132776964,0.08117583873295381,Firmicutes,Veillonellaceae,Selenomonas,0.36066593006072345,0.19831425259481583
ddf83484491e065e14a4c9e3edc824d3,T49,144,6,control_MTX,0.24902860417936626,0.1369139384891553,Actinobacteria,Coriobacteriaceae,Olsenella,0.38594254266852157,0.11211466569021095
c9064455c7240e66e8228f13b67dd45f,T49,144,6,control_MTX,0.11745281057619882,0.04207810978467093,Bacteroidetes,Prevotellaceae,Prevotella,0.15953092036086974,0.07537470079152789
ae1f7dcd93eb52c56946d27f66ff8efe,T49,144,6,control_MTX,0.3463495600446168,0.052739655504248494,Firmicutes,Acidaminococcaceae,Succiniclasticum,0.3990892155488653,0.29360990454036834
165371fea109d3d1678cd4ec678eb3a4,T49,144,6,control_MTX,0.393506569346704,0.192141562726906,Firmicutes,Lachnospiraceae,Lachnobacterium,0.58564813207361,0.20136500661979803
b4290fdd27c4777b907f95fd52644a4b,T49,144,6,control_MTX,0.031224822136205192,0.009035779438192401,Actinobacteria,Coriobacteriaceae,Olsenella,0.04026060157439759,0.022189042698012792
25a2aebe0929880e667013deea1d0d6a,T49,144,6,control_MTX,0.30487707974624734,0.20240911566534545,Fibrobacteres,Fibrobacteraceae,Fibrobacter,0.5072861954115928,0.10246796408090189
bf0973b65b57de64901958f429d4eb1f,T49,144,6,control_MTX,0.2419223339387216,0.033961258476237426,Bacteroidetes,Prevotellaceae,Prevotella,0.275883592414959,0.20796107546248416
e52c3c6840467250154c0622709e186c,T49,144,6,control_MTX,0.362858812690143,0.03661489587848735,Bacteroidetes,Prevotellaceae,Prevotella,0.3994737085686303,0.32624391681165565
376395efe79ad3103e276f886bb18dc8,T49,144,6,control_MTX,0.1422518613030368,0.027057981120401288,Bacteroidetes,Prevotellaceae,Prevotella,0.16930984242343808,0.11519388018263552
13fd87290979fb10df67fafbf74b4e5e,T49,144,6,control_MTX,0.1924014182458153,0.12804801075261474,Bacteroidetes,Prevotellaceae,Prevotella,0.32044942899843004,0.06435340749320057
5c439b96755ec0cb2107fdfa502b820b,T49,144,6,control_MTX,0.17798013992535833,0.05957173569946399,Bacteroidetes,Prevotellaceae,Prevotella,0.23755187562482233,0.11840840422589434
